"opportunity_id","opportunity_number","opportunity_title","opportunity_status","agency_code","category","category_explanation","post_date","close_date","close_date_description","archive_date","is_cost_sharing","expected_number_of_awards","estimated_total_program_funding","award_floor","award_ceiling","additional_info_url","additional_info_url_description","opportunity_assistance_listings","funding_instruments","funding_categories","funding_category_description","applicant_types","applicant_eligibility_description","agency_name","top_level_agency_name","agency_contact_description","agency_email_address","agency_email_address_description","is_forecast","forecasted_post_date","forecasted_close_date","forecasted_close_date_description","forecasted_award_date","forecasted_project_start_date","fiscal_year","created_at","updated_at","url","summary_description"
"150c6b5c-58b7-4f36-b4ea-177341a92b2c","PD-20-7909","Biosensing","posted","NSF","discretionary","","2019-09-12","","Proposals accepted anytime","","False","","7600000","","","http://www.nsf.gov/funding/pgm_summ.jsp?pims_id=505720","NSF Program Desccription PD-20-7909","47.041|Engineering","grant","science_technology_and_other_research_and_development","","unrestricted","","U.S. National Science Foundation","U.S. National Science Foundation","NSF grants.gov support
grantsgovsupport@nsf.gov","grantsgovsupport@nsf.gov","If you have any problems linking to this funding announcement, please contact the email address above.","False","","","","","","","2019-09-12 05:00:50+00:00","2024-02-24 05:09:28+00:00","https://simpler.grants.gov/opportunity/150c6b5c-58b7-4f36-b4ea-177341a92b2c","The Biosensing program is part of the Engineering Biology and Health cluster, which also includes 1) the Biophotonics program; 2) the Cellular and Biochemical Engineering program; 3) the Disability and Rehabilitation Engineering program; and 4) the Engineering of Biomedical Systems program.


The Biosensing program supports fundamental engineering research in the monitoring, identification and/or quantification of biological analytes and phenomena using innovations that exist at the intersection of engineering, life sciences, and information technology. Projects submitted to the program must advance both engineering and life sciences.

<p class=""Default"">The Biosensing program encourages proposals that, in addition to advancing biosensing technology, address critical sensor needs in biomedical research, public health, food safety, agriculture, forensics, environmental protection, and homeland security.

<p class=""Default"">Proposals are especially encouraged in areas of critical need: sensing technologies that can enable monitoring and surveillance of the environment and/or individuals for novel infectious agents; platform technologies that can readily be modified as soon as new agents are detected, sequenced, and/or otherwise characterized to enable rapid deployment of sensors in clinics and the environment; and adaptive and/or multiplex sensing technologies that can help the nation prevent the spread of the next global pandemic.


Major areas of interest for the program include:

<ul>
<li style=""text-align: left;"">Novel signal transduction principles and mechanisms that enable sensitive and specific biosensors, suitable for measurements in multiple areas;</li>
<li>Design of novel biorecognition elements and appropriately designed transducing systems to enable adaptable and/or reconfigurable operating parameters in response to environmental changes or application needs at levels of device, system, or data analysis;</li>
<li>Development of adaptive and/or evolvable biosensing systems for detection of novel target analytes or analytes under novel conditions;</li>
<li>Novel synthetic biology approaches for the development of cell-free and cell-based biosensors; and</li>
<li>Combining biosensors with artificial intelligence (AI) methods to improve sensor specificity and response time.</li>
</ul>

Innovative ideas outside of the above specific interest areas may be considered. However, prior to submission, it is recommended that the PI contact the program director to avoid the possibility of the proposal being returned without review.


The Biosensors program does not encourage proposals addressing circuit design for signal processing and amplification, computational modeling, and microfluidics for sample separation and filtration. Medical imaging-based measurements are outside of the scope of the program interests. Proposals that rely heavily on descriptive approaches are given lower priority. Proposals for optimizing and/or utilizing established methods for specific applications should be directed to programs focused on the application of sensor technology.


NOTE: Projects related to water and/or soil quality may be jointly supported with the Environmental Engineering program (CBET 1440). Photonic devices with medical imaging and/or optogenetics should be submitted to the Biophotonics program (CBET 7236). Applications of devices for tissue engineering or organ-on-chip systems should be submitted to the Engineering of Biomedical Systems program (CBET 5345). Basic chemical/biochemical sensing mechanisms should be submitted to the Chemical Measurement and Imaging program (CMI 6880) in the Division of Chemistry. Proposals for dynamic biosensing systems, including circuit design for signal/data processing and amplification, and sensing systems through communication and machine learning should be submitted to the Communications, Circuits, and Sensing-Systems program (CCSS 7564) in the Division of Electrical, Communications, and Cyber Systems.


INFORMATION COMMON TO MOST CBET PROGRAMS


Proposals should address the novelty and/or<a href=""http://www.nsf.gov/about/transformative_research/faq.jsp"">potentially transformative nature</a>of the proposed work compared to previous work in the field.Also, it is important to address why the proposed work is important in terms of engineering science, as well as to also project the potential impact on society and/or industry of success in the research.The novelty or potentially transformative nature of the research should be included, as a minimum, in the Project Summary of each proposal.


The duration of unsolicited proposal awards in CBET is generally up to three years. Single-investigator award budgets typically include support for one graduate student (or equivalent) and up to one month of PI time per year(awards for multiple investigator projects are typically larger). Proposal budgets that are much larger than typical should be discussed with the program director prior to submission. Proposers can view budget amounts and other information from recent awards made by this program via the ?What Has Been Funded (Recent Awards Made Through This Program, with Abstracts)? link towards the bottom of this page.


Faculty Early Career Development(CAREER)program proposals are strongly encouraged.Award duration is five years.The submission deadline for Engineering CAREER proposals is in July every year. Learn more in the <a href=""https://www.nsf.gov/career"">CAREER program description</a>.


Proposals for Conferences, Workshops, and Supplements: PIs are strongly encouraged to discuss their requests with the program director before submission of the proposal.


Grants forRapid Response Research(RAPID)andEArly-concept Grants for Exploratory Research(EAGER)are also considered when appropriate. Please note that proposals of these types must be discussed with the program director before submission. Grant Opportunities for Academic Liaison with Industry (GOALI)proposals that integrate fundamental research with translational results and are consistent with the application areas of interest to each program are also encouraged. Please note that RAPID, EAGER, and GOALI proposals can be submitted anytime during the year. Details about RAPID, EAGER, and GOALI are available in the Proposal &amp; Award Policies &amp; Procedures Guide(PAPPG), Part 1, Chapter II, Section E: Types of Proposals.


Compliance: Proposals that are not compliant with the<a href=""https://www.nsf.gov/publications/pub_summ.jsp?ods_key=pappg"" target=""_blank"">Proposal &amp; Award Policies &amp; Procedures Guide (PAPPG)</a>will be returned without review."
"1544f10e-e38f-4d3c-adfa-d9c602273c73","FOR-NR-25-006","Limited Competition: Community-Partnered Nursing Research Centers for Schools and Colleges of Nursing with Limited NIH Funding (P20 Clinical Trial Optional)","forecasted","HHS-NIH11","discretionary","","2025-05-09","","","","False","","","","","","","93.361|Nursing Research","grant","health","","for_profit_organizations_other_than_small_businesses;state_governments;federally_recognized_native_american_tribal_governments;other_native_american_tribal_organizations;independent_school_districts;nonprofits_non_higher_education_with_501c3;public_and_indian_housing_authorities;public_and_state_institutions_of_higher_education;private_institutions_of_higher_education;small_businesses;county_governments","","National Institutes of Health","Department of Health and Human Services","","karen.kehl@nih.gov","karen.kehl@nih.gov","True","2025-06-13","2025-12-13","","2026-07-01","2026-07-01","2026","2025-05-07 19:37:15+00:00","2025-05-09 18:33:13+00:00","https://simpler.grants.gov/opportunity/1544f10e-e38f-4d3c-adfa-d9c602273c73","<p>The purpose of this notice is to inform the research community that the National Institute of Nursing Research (NINR) intends to publish a notice of funding opportunity (NOFO), Limited Competition: Community-Partnered Nursing Research Centers for Schools and Colleges of Nursing with Limited NIH Funding (P20 Clinical Trial Optional). This Notice is being provided to allow potential applicants sufficient time to develop meaningful collaborations and responsive projects.</p><p>This NOFO will utilize the P20 activity code. Details of the planned NOFO are provided below.</p><p><br></p><p><strong>Research Initiative Details</strong></p><p>The P20 Exploratory Centers will aim to foster nursing-led programs that promote community-partnered research to address persistent health challenges. This will be accomplished by developing and enhancing capacity for interdisciplinary, community-partnered research that advances the NINR mission by:</p><ul><li>Establishing centralized research resources in Schools or Colleges of Nursing (SON/CONs).</li><li>Building the Center's community-partnered research expertise.</li><li>Developing nurse-led, interdisciplinary research teams that partner with the community in the development, implementation, and evaluation of research efforts.</li></ul><p>This will be a limited competition request for applications. Eligible Schools or Colleges of Nursing must award research doctoral degrees and have received no more than $5 million dollars per year of NIH support (in both direct and F&amp;A/indirect costs) in any 4 of the last 7 fiscal years (does not have to be consecutive).</p>"
"15fcc9fd-12c5-4cd5-bfea-17af1566cf90","FOR-HD-25-023","Using Archived Data and Specimen Collections to Advance Maternal and Pediatric HIV/AIDS Research","forecasted","HHS-NIH11","discretionary","","2025-07-08","","","","False","2","1000000","","","","","93.865|Child Health and Human Development Extramural Research","grant","health","","county_governments;state_governments;private_institutions_of_higher_education;nonprofits_non_higher_education_with_501c3;public_and_state_institutions_of_higher_education;independent_school_districts;small_businesses;federally_recognized_native_american_tribal_governments;other_native_american_tribal_organizations;public_and_indian_housing_authorities;for_profit_organizations_other_than_small_businesses","","National Institutes of Health","Department of Health and Human Services","","samantha.calabrese@nih.gov","samantha.calabrese@nih.gov","True","2025-10-01","2026-01-02","","2026-07-01","2026-07-01","2026","2025-07-08 17:06:30+00:00","2025-07-08 17:10:28+00:00","https://simpler.grants.gov/opportunity/15fcc9fd-12c5-4cd5-bfea-17af1566cf90","<p><span style=""color: rgb(51, 51, 51);"">The Maternal and Pediatric Infectious Disease Branch (MPIDB) of the&nbsp;</span><em style=""color: rgb(51, 51, 51);"">Eunice Kennedy Shriver</em><span style=""color: rgb(51, 51, 51);"">&nbsp;National Institute of Child Health and Human Development has a longstanding commitment to the collection and preservation of high-quality HIV-related data and specimens. This Request for Applications will support the secondary use of archived data and/or biospecimen collections, which represents a critical opportunity to advance research in maternal, pediatric, and adolescent HIV. The strategic reuse of these HIV-related datasets and biospecimens is essential to addressing persistent and emerging research questions in maternal and child health. The integration of innovative data science methods, existing research infrastructure, and interdisciplinary perspectives to generate new insights from existing datasets will be strongly encouraged. Grant authorities that allow the&nbsp;</span><em style=""color: rgb(51, 51, 51);"">Eunice Kennedy Shriver&nbsp;</em><span style=""color: rgb(51, 51, 51);"">National Institute of Child Health and Human Development&nbsp;to forecast this opportunity are as follows: Public Health Service Act, Section 301, 448 and 487, as amended, Public Laws 78-410 and 99-158, as amended, 42 U.S.C. 241; 42 U.S.C. 285g; 42 U.S.C. 288; Small Business Research and Development Enhancement Act of 1992, Public Law 102-564, Public Law 118-47.</span></p>"
"0ab13b6b-aa31-45cf-8201-8c850d9dadbd","TI-26-014","State Pilot Program for Treatment for Pregnant and Postpartum Women","forecasted","HHS-SAMHS-SAMHSA","discretionary","","2026-03-20","","","","False","5","5400000","","","","","93.490|Center for Substance Abuse Treatment Projects of Regional and National Significance","grant","health","","other","Eligible applicants are statutorily limited to Single State Agencies (SSAs) for Substance Use.","Substance Abuse and Mental Health Services Adminis","Department of Health and Human Services","","ppw-plt@samhsa.hhs.gov","ppw-plt@samhsa.hhs.gov","True","2026-05-15","","","","","2026","2026-03-20 19:19:00+00:00","2026-03-20 19:19:00+00:00","https://simpler.grants.gov/opportunity/0ab13b6b-aa31-45cf-8201-8c850d9dadbd","<p>The purpose of this program is to strengthen and expand integrated, evidence-based substance use disorder (SUD) and maternal mental health services for pregnant and postpartum women and their families. The program seeks to improve maternal and infant health outcomes by addressing SUD and co-occurring substance use and mental health conditions through comprehensive screening, treatment, recovery supports, and workforce development. Priority populations include pregnant and postpartum women with primary diagnoses of SUDs, including opioid use disorder, and co-occurring mental health conditions, their infants and families, and communities disproportionately impacted by maternal morbidity and mortality.</p>"
"0bbeec01-73e3-4391-997b-1dc30c7e8e82","FOR-FD-25-003","Animal Food Regulatory Program Standards Implementation Development and Maintenance, with Mutual Reliance Initiatives","forecasted","HHS-FDA","discretionary","","2024-08-14","","","","False","30","","10600000","10600000","","","93.103|Food and Drug Administration Research","cooperative_agreement","consumer_protection;agriculture;food_and_nutrition","","other","Competition is limited to these national organizations/associations for the following reasons:Limited competition ensures the applicant has responsibility and authority for animal food regulation in their respective jurisdictions. The animal food safety contract must be maintained in satisfactory condition. Awardees must have or be willing to enter into a 20.88 information disclosure agreement with the FDA and will be required to have at least a commissioning certificate (or be willing to procure one) to facilitate information sharing between other States and FDA.","Food and Drug Administration","Department of Health and Human Services","","terrin.brown@fda.hhs.gov","terrin.brown@fda.hhs.gov","True","","","","","","2025","2024-08-15 00:41:25+00:00","2024-08-15 01:27:08+00:00","https://simpler.grants.gov/opportunity/0bbeec01-73e3-4391-997b-1dc30c7e8e82","<p>The purpose of this Notice of Funding Opportunity (NOFO) is to advance efforts for a nationally integrated animal food safety system providing State animal food regulatory programs the ability to achieve and maintain full implementation of the Animal Feed Regulatory Program Standards (AFRPS), and to fund optional projects for State animal food regulatory programs to develop and standardize processes, procedures, systems, and other methods to integrate federal and state animal food regulatory work resulting in mutual reliance.</p><p><br></p><p>Specific outcomes may include, but are not limited to:</p><p>• State animal food regulatory programs will achieve and maintain implementation of the AFRPS, which is recognized as a critical element to creating a national, fully integrated food safety system.</p><p>• Operational use of standardized animal food regulatory systems developed by state programs to compel federal reliance on state regulatory work and resources and reciprocal state reliance on federal work and resources, resulting in mutual reliance.</p><p><br></p><p>Outputs, Objectives, and Outcomes for this NOFO are currently under development and subject to change before the submission of the NOFO for clearance.</p>"
"0c11e001-432f-482b-b678-a7bd446bab4b","FOR-AR-26-008","Core Centers for Clinical Research (CCCR) (P30 Clinical Trial Not Allowed)","forecasted","HHS-NIH11","discretionary","","2025-06-12","","","","False","","","","","","","93.846|Arthritis, Musculoskeletal and Skin Diseases Research","grant","health","","other_native_american_tribal_organizations;independent_school_districts;private_institutions_of_higher_education;nonprofits_non_higher_education_with_501c3;county_governments;for_profit_organizations_other_than_small_businesses;state_governments;public_and_state_institutions_of_higher_education;small_businesses;federally_recognized_native_american_tribal_governments;public_and_indian_housing_authorities","","National Institutes of Health","Department of Health and Human Services","","melissa.greenparker@nih.gov","melissa.greenparker@nih.gov","True","2026-05-25","2026-09-25","","2027-07-01","2027-07-01","2027","2025-05-21 18:57:32+00:00","2025-06-12 20:41:18+00:00","https://simpler.grants.gov/opportunity/0c11e001-432f-482b-b678-a7bd446bab4b","<p><span style=""color: rgb(51, 51, 51);"">The National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS) is planning to issue a Notice of Funding Opportunity (NOFO) to continue Core Centers for Clinical Research (CCCR) aimed at advancing methodological sciences in clinical research related to musculoskeletal, rheumatic, and skin diseases. These centers will focus on the prevention, diagnosis, and treatment of these conditions, featuring a strong Methodologic Core and a modest Administrative Core, with the optional inclusion of additional Resource Core(s). The CCCRs are expected to develop novel methods, metrics, and outcome measures to address critical clinical research needs and knowledge gaps, incorporating patient and community preferences and ensuring community representation at all research stages. The NOFO will not support centers focused on generating biological or genetic data or developing related technologies. This notice is provided to give potential applicants time to develop meaningful collaborations and projects, encouraging investigators in relevant fields, particularly those combining expertise in NIAMS-relevant research areas, to apply.&nbsp;</span></p>"
"0c5a6324-60ff-4295-b93e-7372f9fef227","HHS-2026-ACL-NIDILRR-SFGE-0210","Merit Switzer Research Fellowships for Doctoral Dissertation Research","forecasted","HHS-ACL","discretionary","","2025-09-05","","","2026-09-30","False","4","180000","40000","45000","https://www.acl.gov/grants/applying-grants","https://www.acl.gov/grants/applying-grants","93.433|ACL National Institute on Disability, Independent Living, and Rehabilitation Research","grant","science_technology_and_other_research_and_development","","individuals","Only individuals are eligible to apply for NIDILRR Switzer Research Fellowship grants. Institutions and organizations may not apply. Applicants for this particular fellowship must be doctoral candidates at the time they submit their application. Because the individual person rather than the institution is the applicant for this Fellowship, the person who seeks the Fellowship must sign the forms included in the application. Representatives of institutions do not sign the application forms. Because the award is made to the individual rather than to the institution, institutional indirect costs may not be deducted from the award. Fellowship funds are taxable income. Applicants must demonstrate their formal academic status as doctoral candidates. Applicants who are not U.S. citizens must provide documentation that they are eligible to receive research funding directly from an agency of the United States government. Applicants who are not U.S. citizens must provide documentation that they are eligible to receive research funding directly from an agency of the United States government. No entities are eligible for this award, only individuals are eligible to apply. If you are a non-USA citizen, you must provide documentation that you are eligible to receive research funding directly from an agency of the United States government.","Administration for Community Living","Department of Health and Human Services","","Linda.vo@acl.hhs.gov","Linda.vo@acl.hhs.gov","True","2025-11-03","2026-01-05","","2026-09-01","2026-09-01","2026","2025-09-05 20:18:51+00:00","2025-09-05 20:18:51+00:00","https://simpler.grants.gov/opportunity/0c5a6324-60ff-4295-b93e-7372f9fef227","<p>The purpose of the Switzer Research Fellowships program is to build research capacity by providing support to highly qualified individuals, including individuals with disabilities, to conduct research on rehabilitation, independent living, and other experiences and outcomes of people with disabilities. Fellows must conduct original research that is focused on the experiences and outcomes of people with disabilities in one or more of NIDILRR’s three outcome domains: (1) community living and participation; (2) employment; or (3) health and function. The purpose of this particular Switzer Fellowship opportunity is to provide support to doctoral candidates as they conduct their dissertation research. NIDILRR plans to make four fellowship awards under this opportunity. Applicants must demonstrate their formal academic status as doctoral candidates. Fellowship awards will have one 12-month project period.</p>"
"0cb04935-cf38-41ef-a00a-11d1831db405","HHS-2026-ACL-AOA-LRLT-0056","Lifespan Respite National Technical Assistance and Resource Center","forecasted","HHS-ACL","discretionary","","2025-09-05","","","","True","1","420000","350000","420000","https://acl.gov/grants/open-opportunities","https://acl.gov/grants/open-opportunities","93.072|Lifespan Respite Care Program","cooperative_agreement","income_security_and_social_services","","other","Based on statutory requirements for the Lifespan Respite Care Program authorized by Congress in 2006 under Title XXIX of the Public Health Service Act (42 U.S.C 201), and the Lifespan Respite Care Reauthorization Act of 2020, awards may only be made to public or private nonprofit entities. Foreign entities are not eligible to compete for, or receive, awards made under this announcement. Faith-based and community organizations that meet the eligibility requirements are eligible to receive awards under this funding opportunity announcement.","Administration for Community Living","Department of Health and Human Services","","Emily.Anozie@acl.hhs.gov","Government Email","True","2026-03-01","2026-04-30","","2026-09-01","2026-09-01","2026","2025-09-05 20:31:33+00:00","2025-09-05 20:31:33+00:00","https://simpler.grants.gov/opportunity/0cb04935-cf38-41ef-a00a-11d1831db405","<p>ACL intends to fund a single cooperative agreement award to one grantee for a 3-year project period. &nbsp;Per the Lifespan Respite Care Act, the purpose of the National Lifespan Respite Resource Center is to:&nbsp;<br>(1) maintain a national database on lifespan respite care;<br>(2) provide training and technical assistance to State,<br>community, and nonprofit respite care programs; and<br>(3) provide information, referral, and educational programs<br>to the public on lifespan respite care.</p><p>&nbsp;</p>"
"040a64cc-2f25-48d8-8675-6f2e85679841","CDC-RFA-JG-26-0113","Preventing global health threats by strengthening surveillance systems to accelerate outbreak detection, notification, and response","forecasted","HHS-CDC-GHC","discretionary","","2025-09-18","","","2026-05-16","False","2","15000000","0","0","","","93.318|Protecting and Improving Health Globally: Building and Strengthening Public Health Impact, Systems, Capacity and Security","cooperative_agreement","health","","nonprofits_non_higher_education_without_501c3;city_or_township_governments;independent_school_districts;special_district_governments;state_governments;other_native_american_tribal_organizations;nonprofits_non_higher_education_with_501c3;for_profit_organizations_other_than_small_businesses;private_institutions_of_higher_education;county_governments;small_businesses;public_and_state_institutions_of_higher_education;public_and_indian_housing_authorities;unrestricted;federally_recognized_native_american_tribal_governments","","Centers for Disease Control-GHC","Department of Health and Human Services","","DGHPNOFOs@cdc.gov","DGHPNOFOs@cdc.gov","True","2026-04-24","2026-06-25","Electronically submitted applications must be submitted no later than 11:59 pm ET on the listed application due date.","2026-08-31","2026-09-30","2026","2025-09-18 11:44:24+00:00","2026-03-12 22:02:45+00:00","https://simpler.grants.gov/opportunity/040a64cc-2f25-48d8-8675-6f2e85679841","<p>Activities under this Notice of Funding Opportunity (NOFO) should focus on protecting and improving public health globally by: 1) strengthening public health surveillance systems; 2)improving the public health surveillance workforce; 3) improving the interface between public health disease surveillance and laboratory systems; 4) reinforcing emergency surveillance preparedness; 5) enhancing electronic disease surveillance platforms and systems; and 6)enhancing the use of surveillance data for public health action. This NOFO is intended to support global health security partners to develop or continue the implementation of surveillance activities that focus on protecting and improving public health globally through strategic planning, policy, strengthening surveillance capacities and systems through partnerships. These surveillance systems should build and improve regional and country capacities to detect, respond, control, and prevent infectious diseases and emerging threats; strengthen border health security; and mitigate public health events of international concern (PHEICs) or other global health issues. The implementing partner(s) will work closely with Ministries of Health, CDC country offices, and other stakeholders to assess existing surveillance systems, identify gaps, and propose solutions to enhance system performance. Activities will include the development and adaptation of protocols, training materials, and guidance documents, as well as the integration of surveillance data into actionable insights for decision-making. The partner will also support cross-sectoral collaboration to address One Health priorities, facilitate the use of innovative tools and technologies, and provide workforce development opportunities to build local capacity. This NOFO aligns with the broader mission of the DGHP to improve global health security by ensuring countries are equipped to prevent, detect, and respond to public health threats effectively. The implementing partner will play a critical role in advancing surveillance systems that contribute to timely interventions and evidence-based policy decisions, ultimately safeguarding public health at national and global levels.</p>"
"040e3cf3-0d44-4cfd-ac23-6b1d13c4d848","PA-FPT-25-002","Infertility Training Center","forecasted","HHS-OPHS","discretionary","","2025-07-11","","","","False","1","1500000","","1500000","","","93.260|Family Planning Personnel Training","cooperative_agreement","health","","independent_school_districts;federally_recognized_native_american_tribal_governments;county_governments;other;public_and_state_institutions_of_higher_education;small_businesses;other_native_american_tribal_organizations;private_institutions_of_higher_education;state_governments;nonprofits_non_higher_education_without_501c3;public_and_indian_housing_authorities;city_or_township_governments;for_profit_organizations_other_than_small_businesses;special_district_governments;individuals;nonprofits_non_higher_education_with_501c3","Any public or private nonprofit entity is eligible to apply.","Office of the Assistant Secretary for Health","Department of Health and Human Services","","amy.margolis@hhs.gov","Federal","True","2025-07-15","2025-08-15","","2025-09-30","2025-09-30","2025","2025-07-11 13:31:44+00:00","2025-07-11 15:36:39+00:00","https://simpler.grants.gov/opportunity/040e3cf3-0d44-4cfd-ac23-6b1d13c4d848","<p><span style=""color: black;"">The purpose of this NOFO is to create an Infertility Training Center with available FY2025 funding under the authority of 42 U.S.C. § 300a–1 (Section 1003 of the Public Health Service Act). Through a competitive NOFO, OPA will seek applications to establish and operate an Infertility Training Center to support Title X-funded organizations in expanding and enhancing root cause infertility diagnostic treatments and referrals available to patients at Title X-funded clinics. Applicants may be a public or nonprofit private entity. All activities funded under this NOFO must be in compliance with the Title X statute, as well as the program regulations and legislative mandates, as applicable.&nbsp;The Infertility Training Center will provide training and technical assistance to Title X grantees to help them: to (1) educate on the root causes of infertility and the broad range of holistic infertility treatments and referrals available to patients both within and outside Title X-funded clinics; (2) promote access to robust body literacy education and fertility awareness-based methods to address root causes of infertility, such as reproductive health conditions, including endometriosis, polycystic ovary syndrome, and thyroid conditions, well before patients may be aware that they are experience challenges with fertility; (3) expand and enhance root cause infertility testing, treatments, and referrals available within Title X-funded clinics to enable patients to receive as many personalized and comprehensive infertility services needed as possible within the Title X-funded clinic for fertility restoration; (4) enhance referrals between Title X-funded clinics and root cause infertility specialists, including fertility awareness-based method trained professionals and minimally invasive surgeons, to ensure patient-centered care.&nbsp;&nbsp;</span></p>
<p><br></p>"
"060f0ee2-0217-48e6-bc79-2465b2d607bb","RFA-HD-27-002","Autism Centers of Excellence P50","forecasted","HHS-NIH11","discretionary","","2025-09-23","","","","False","3","10000000","","","","","93.865|Child Health and Human Development Extramural Research","grant","health","","federally_recognized_native_american_tribal_governments;independent_school_districts;public_and_indian_housing_authorities;private_institutions_of_higher_education;city_or_township_governments;county_governments;nonprofits_non_higher_education_without_501c3;special_district_governments;public_and_state_institutions_of_higher_education;for_profit_organizations_other_than_small_businesses;other_native_american_tribal_organizations;state_governments;small_businesses;nonprofits_non_higher_education_with_501c3;other","Other Eligible ApplicantsIndian/Native American Tribal Governments (Other than Federally Recognized);Eligible Agencies of the Federal Government;U.S. Territory or Possession;Faith-based or Community-based Organizations;Regional Organizations.","National Institutes of Health","Department of Health and Human Services","","Kaua@mail.nih.gov","Kaua@mail.nih.gov","True","2026-07-01","2026-11-02","","2027-07-01","2027-07-01","2027","2025-09-23 10:36:07+00:00","2025-09-23 10:36:07+00:00","https://simpler.grants.gov/opportunity/060f0ee2-0217-48e6-bc79-2465b2d607bb","<p>The <i>Eunice Kennedy Shriver </i>National Institute for Child Health and Human Development (NICHD), with the National Institute on Deafness and Other Communication Disorders (<a href=""https://www.nidcd.nih.gov/"">NIDCD</a>), National Institute of Environmental Health Sciences (<a href=""https://www.niehs.nih.gov/"">NIEHS</a>), National Institute of Mental Health (<a href=""https://www.nimh.nih.gov/index.shtml"">NIMH</a>), and National Institute of Neurological Disorders and Stroke (<a href=""https://www.ninds.nih.gov/"">NINDS</a>), intends to publish a Notice of Funding Opportunity (NOFO) for the Autism Centers of Excellence (ACE) to solicit applications for research that will build on the progress and momentum of the past 23 years of ACE research and that takes advantage of cutting-edge technologies and methods.</p><p>Applications are not being solicited at this time. This Notice is being provided to allow potential applicants sufficient time to develop meaningful collaborations and responsive projects.&nbsp; This NOFO will utilize the <a href=""https://grants.nih.gov/grants/funding/ac_search_results.htm?text_curr=p50&amp;Search_Type=Activity"">P50</a> - Research Program Projects and Centers&nbsp;activity code. Investigators with expertise and insights into this area of research are encouraged to begin to consider applying for this new NOFO. In addition, collaborative investigations combining expertise in scientific disciplines will be encouraged, and these investigators should also begin considering applying for this opportunity. Grant authorities that allow the <i>Eunice Kennedy Shriver </i>National Institute of Child Health and Human Development&nbsp;to forecast this opportunity are as follows: Public Health Service Act, Section 301, 448 and 487, as amended, Public Laws 78-410 and 99-158, as amended, 42 U.S.C. 241; 42 U.S.C. 285g; 42 U.S.C. 288; Small Business Research and Development Enhancement Act of 1992, Public Law 102-564, Public Law 118-47.</p>"
"2162f8c2-4466-4f12-a3c2-793c36fb35de","HHS-2026-ACL-AOD-IL-0013","Centers for Independent Living Competition - American Samoa","forecasted","HHS-ACL","discretionary","","2025-08-20","","","","False","1","159762","159762","159762","https://acl.gov/grants/open-opportunities","https://acl.gov/grants/open-opportunities","93.432|ACL Centers for Independent Living","grant","income_security_and_social_services","","nonprofits_non_higher_education_with_501c3","25 (Others (see text field entitled ""Additional Information on Eligibility"" for clarification)) Eligible Applicants: To be eligible for funding, an applicant must--(a) Be a consumer-controlled, community-based, cross-disability, non-residential, private nonprofit agency;(b) Have the power and authority to--(1) Carry out the purpose of Part C of title VII of the Rehabilitation Act of 1973, as amended and perform the functions listed in section 725(b) and (c) of the Rehabilitation Act of 1973, as amended and subparts F and G of 45 CFR part 1329 within a community located within a State or in a bordering State; and(2) Receive and administer--(i) Funds under 45 CFR part 1329;(ii) Funds and contributions from private or public sources that may be used in support of a center; and(iii) Funds from other public and private programs;(c) Be able to plan, conduct, administer, and evaluate a center consistent with the standards and assurances in section 725(b) and (c) of the Rehabilitation Act of 1973, as amended and subparts F and G of 45 CFR part 1329;(d) Either--(1) Not currently be receiving funds under Part C of chapter 1 of title VII of the Rehabilitation Act of 1973, as amended; or(2) Propose the expansion of an existing center through the establishment of a separate and complete center (except that the governing board of the existing center may serve as the governing board of the new center) at a different geographical location;(e) Propose to serve one or more of the geographic areas that are identified as unserved or underserved by the States and Outlying Areas listed under Estimated Number of Awards; and(f) Submit appropriate documentation demonstrating that the establishment of a new center is consistent with the design for establishing a statewide network of centers in the State Plan for Independent Living of the State or Outlying Area whose geographic area or areas the applicant proposes to serve.Domestic private non-profit entities including, Indian tribal organizations (American Indian/Alaskan Native/Native American), faith- based organizations, and community-based organizations that meet the above eligibility requirements are eligible to apply.Foreign entities are not eligible to compete for, or receive, awards made under this announcement. Foreign entities are not eligible to compete for, or receive, awards made under this announcement. Faith-based and community organizations that meet the eligibility requirements are eligible to receive awards under this funding opportunity announcement.","Administration for Community Living","Department of Health and Human Services","","peter.nye@acl.hhs.gov","Government Email","True","2026-03-26","2026-06-29","","2026-09-01","2026-09-01","2026","2025-08-20 16:38:21+00:00","2025-08-20 16:38:21+00:00","https://simpler.grants.gov/opportunity/2162f8c2-4466-4f12-a3c2-793c36fb35de","<p>ACL intends to award funds for the establishment of one (1) center for independent living in American Samoa to provide, expand and improve the provision of independent living services and support the network of centers for independent living. At a minimum, centers funded are required to provide the following core services: information and referral; independent living skills training; peer counseling; individual and systems advocacy; and services that facilitate transition from nursing homes and other institutions to the community, assistance to those at risk of entering institutions and facilitate the transition of youth to postsecondary life. The estimated total funding amount to be awarded to establish a center for independent living in American Samoa is $159,762. Twenty-four-month project period with two 12-month budget periods.</p>"
